dt,5e-10
freqs,channel,p1,chi2
68.0,7,1.4922026969848598e-07,0
68.0,8,7.403882615699383e-08,0
68.0,9,4.970555612114737e-08,0
68.0,10,7.285317415803464e-08,0
68.0,11,1.3132161935655543e-07,0
68.0,12,6.153479730743342e-08,0
68.0,13,6.966603715055498e-08,0
68.0,14,6.275983354344618e-08,0
68.0,15,1.6118323337810986e-07,0
70.0,0,1.2884797109191514e-07,0
70.0,1,6.04589648840235e-08,0
70.0,2,9.404294343693988e-08,0
70.0,3,1.5043290656320701e-07,0
70.0,4,9.856094181987476e-08,0
70.0,5,7.288513692555167e-08,0
70.0,6,2.7931851690051537e-08,0
70.0,7,1.4982579444280617e-07,0
70.0,8,7.559341539319497e-08,0
70.0,9,5.0164164063594285e-08,0
70.0,10,7.355261518040915e-08,0
70.0,11,1.3201901343901374e-07,0
70.0,12,6.206218842993779e-08,0
70.0,13,7.163609212292945e-08,0
70.0,14,6.354584151032546e-08,0
70.0,15,1.6261554060250338e-07,0
72.00000000000001,0,1.304799842729613e-07,0
72.00000000000001,1,6.12495209732782e-08,0
72.00000000000001,2,9.463746035585955e-08,0
72.00000000000001,3,1.523838917999857e-07,0
72.00000000000001,4,1.013073882174885e-07,0
72.00000000000001,5,7.325789592328006e-08,0
72.00000000000001,6,2.7948482005937653e-08,0
72.00000000000001,7,1.5110398757044033e-07,0
72.00000000000001,8,7.802154339055811e-08,0
72.00000000000001,9,5.0292531465049436e-08,0
72.00000000000001,10,7.405394755855523e-08,0
72.00000000000001,11,1.3489721569179058e-07,0
72.00000000000001,12,6.322503909758142e-08,0
72.00000000000001,13,7.22687426227803e-08,0
72.00000000000001,14,6.485355123894305e-08,0
72.00000000000001,15,1.6443280371126503e-07,0
74.0,0,1.3115936230522203e-07,0
74.0,1,6.156223515675995e-08,0
74.0,2,9.477436800705845e-08,0
74.0,3,1.511416318124858e-07,0
74.0,4,1.0240554733966119e-07,0
74.0,5,7.374062803257626e-08,0
74.0,6,2.7871641643116748e-08,0
74.0,7,1.554847268075435e-07,0
74.0,8,7.923871492137007e-08,0
74.0,9,5.030204659307733e-08,0
74.0,10,7.433550368153664e-08,0
74.0,11,1.372296557159145e-07,0
74.0,12,6.31926886186854e-08,0
74.0,13,7.228527583001369e-08,0
74.0,14,6.622537528357469e-08,0
74.0,15,1.6819120004672333e-07,0
76.0,0,1.3243247721709813e-07,0
76.0,1,6.240965847648666e-08,0
76.0,2,9.572617542608991e-08,0
76.0,3,1.5442844469607924e-07,0
76.0,4,1.0380184995001311e-07,0
76.0,5,7.524272004633872e-08,0
76.0,6,2.793423350235406e-08,0
76.0,7,1.5784716421813032e-07,0
76.0,8,8.113310210368178e-08,0
76.0,9,5.031152949374527e-08,0
76.0,10,7.48227805294562e-08,0
