freqs,channel,p1,chi2
74.0,8,0.00041200419178448163,0
74.0,9,0.0001853607985651181,0
74.0,10,0.00023307483333038348,0
74.0,11,0.0002121213763567216,0
74.0,12,0.00024325806565568835,0
74.0,13,0.00025749570352485507,0
74.0,14,0.0002375630519305332,0
74.0,15,0.0003263261704663756,0
76.0,0,0.00018907585215994317,0
76.0,1,0.0001540810109495752,0
76.0,2,0.00037030499439492866,0
76.0,3,0.0001892102594168454,0
76.0,4,0.0003535890269047707,0
76.0,5,0.00018412566171065683,0
76.0,6,0.0003497811523765885,0
76.0,7,0.0002936603299342729,0
76.0,8,0.00042019727267150303,0
76.0,9,0.00018907585215994317,0
76.0,10,0.00023594431132446412,0
76.0,11,0.00021233556079022393,0
76.0,12,0.00025046010101380174,0
76.0,13,0.0002607895887079476,0
76.0,14,0.0002377757880506182,0
76.0,15,0.0003302257648222975,0
78.0,0,0.00020226568433781472,0
78.0,1,0.0001548988773045345,0
78.0,2,0.00037559346877680803,0
78.0,3,0.0001930125699739487,0
78.0,4,0.0003585012792629871,0
78.0,5,0.00018509147432397622,0
78.0,6,0.0003517705581179527,0
78.0,7,0.00029407011717917577,0
78.0,8,0.00042546517243308493,0
78.0,9,0.00019423430998519184,0
78.0,10,0.00023737575280533604,0
78.0,11,0.00021380092771303635,0
78.0,12,0.00025918228480944144,0
78.0,13,0.00026255596747395087,0
78.0,14,0.00023854557713849395,0
78.0,15,0.0003316567968055938,0
80.0,0,0.00020804084654090418,0
80.0,1,0.00015662589636804652,0
80.0,2,0.00037911678010237276,0
80.0,3,0.00020202449606841454,0
80.0,4,0.00036631186918792375,0
80.0,5,0.00018567000522453375,0
80.0,6,0.0003564306102454198,0
80.0,7,0.0002965483009196669,0
80.0,8,0.00043045992352998584,0
80.0,9,0.00020532166076819592,0
80.0,10,0.00023760134083761444,0
80.0,11,0.00021967927788317605,0
80.0,12,0.00026459866892180467,0
80.0,13,0.00026399004434678116,0
80.0,14,0.00024061834310119004,0
80.0,15,0.0003402017708624679,0
82.0,0,0.0002081580600289243,0
82.0,1,0.00015797442949387944,0
82.0,2,0.00038045764942168294,0
82.0,3,0.00020644997536164214,0
82.0,4,0.00037021250811321375,0
82.0,5,0.00018608854248234135,0
82.0,6,0.00036137972028770334,0
82.0,7,0.00030303593261586886,0
82.0,8,0.0004342467064551782,0
82.0,9,0.00020695426228442654,0
82.0,10,0.00023763957729413805,0
82.0,11,0.00022507789510359724,0
82.0,12,0.0002650183966250636,0
82.0,13,0.00026484121961228943,0
82.0,14,0.00024520250690109535,0
82.0,15,0.0003463713141617321,0
84.0,0,0.00020958041418555742,0
84.0,1,0.00016578968475307768,0
84.0,2,0.00038935250372576047,0
84.0,3,0.00020999476421955973,0
84.0,4,0.0003777606830875224,0
84.0,5,0.00018884100871106995,0
84.0,6,0.00037276656041257183,0
84.0,7,0.00031566856176577606,0
84.0,8,0.0004489677126119369,0
84.0,9,0.00020915896416296448,0
84.0,10,0.00023848778688940878,0
84.0,11,0.00023780763268772964,0
84.0,12,0.0002657916370803548,0
84.0,13,0.00027206204943797536,0
84.0,14,0.0002583725867888879,0
84.0,15,0.00035249127145309185,0
86.0,0,0.00020968872757539067,0
86.0,1,0.00017611697308498345,0
86.0,2,0.00039997665947527487,0
86.0,3,0.00021091372136137208,0
86.0,4,0.0003820459979365223,0
86.0,5,0.0002000165665295528,0
86.0,6,0.00037790643143389594,0
86.0,7,0.0003196044002508848,0
86.0,8,0.00045415946534024544,0
86.0,9,0.00020961209644252337,0
86.0,10,0.00024322049152967354,0
86.0,11,0.00023959191180400642,0
86.0,12,0.0002668224716454827,0
86.0,13,0.00028425128842934254,0
86.0,14,0.0002641981063713837,0
86.0,15,0.00035518674123728966,0
88.0,0,0.00020984400037809227,0
88.0,1,0.00017942499574202228,0
88.0,2,0.0004055866298562221,0
88.0,3,0.00021206868698608005,0
88.0,4,0.0003880127793743488,0
88.0,5,0.00020461683615762404,0
88.0,6,0.00038059498995268444,0
88.0,7,0.0003218907076120708,0
88.0,8,0.00046084576431015405,0
88.0,9,0.00021031017924091772,0
88.0,10,0.0002561418415000471,0
88.0,11,0.0002400195367048274,0
88.0,12,0.00027062449105010234,0
88.0,13,0.0002892067457553665,0
88.0,14,0.0002654166104542719,0
88.0,15,0.0003644680106890127,0
90.0,0,0.00021047959231848635,0
90.0,1,0.0001807867460006189,0
90.0,2,0.0004087143381482224,0
90.0,3,0.00021334208914637002,0
90.0,4,0.0003950100084867897,0
90.0,5,0.00020924848453829367,0
90.0,6,0.0003855039272897364,0
90.0,7,0.0003235831334317742,0
90.0,8,0.0004690616396032583,0
90.0,9,0.000212896220042627,0
90.0,10,0.0002632001317712888,0
90.0,11,0.00024034083012645577,0
90.0,12,0.00028115688063242545,0
90.0,13,0.0002909683455721601,0
90.0,14,0.0002660081575924413,0
90.0,15,0.00037143573626246504,0
92.0,0,0.00021574334068158463,0
92.0,1,0.00018155171741278533,0
92.0,2,0.0004192888193350527,0
92.0,3,0.00021576959871119294,0
92.0,4,0.0004054866139679599,0
92.0,5,0.00021224403528135102,0
92.0,6,0.00039886138509086954,0
92.0,7,0.00032868271624438716,0
92.0,8,0.00048199367344895595,0
92.0,9,0.00021947474488908056,0
92.0,10,0.00026536516056916115,0
92.0,11,0.00024308394049703014,0
92.0,12,0.00029124549783333335,0
92.0,13,0.0002949375063367321,0
92.0,14,0.0002691427249203497,0
92.0,15,0.0003775347041798182,0
94.0,0,0.00023273569912601023,0
94.0,1,0.000182424538596026,0
94.0,2,0.000431730766496703,0
94.0,3,0.00022574371286609112,0
94.0,4,0.00041310843024680745,0
94.0,5,0.0002134649095707807,0
